Newtimestamp,Road Type,Free Flow Time(seconds),Free Flow Speed(KMPH),Current Time(seconds),Current Speed(KMPH),march_1st,march_2nd,march_3rd,march_4th,april_1st,april_2nd,april_3rd,april_4th,april_5th,may_1st,may_2nd,may_3rd,may_4th
7/7/19 22:15,FRC1,71,37,221,12,43.59,43.93,48.34,33.01,31.97,61.77,69.23,172.89,126.62,241.35,NaN,NaN,NaN
7/7/19 22:30,FRC1,75,35,139,19,44.61,42.78,47.27,33.21,32.2,46.28,65.32,180.27,123.49,235.01,NaN,NaN,NaN
7/7/19 22:45,FRC1,73,36,147,18,45.86,41.93,45.45,33.48,32.19,42.03,62.1,185.35,76.84,229.72,NaN,NaN,NaN
7/7/19 23:00,FRC1,73,36,156,17,47.27,41.4,44.45,33.82,90.98,35.85,61.58,183.3,69.82,215.09,NaN,NaN,NaN
7/7/19 23:15,FRC1,73,36,94,28,47.47,41.9,44.39,34.01,94.39,35.34,61.88,177.37,61.38,203.61,NaN,NaN,NaN
7/7/19 23:30,FRC1,73,36,73,36,47.22,42.54,43.29,34.5,95.15,36.99,61.39,166.74,61.28,197.43,NaN,NaN,NaN
7/7/19 23:45,FRC1,73,36,73,36,48.04,42.41,43.14,33.74,97.63,36.01,59.48,156.06,59.52,191.51,NaN,NaN,NaN
8/7/19 0:00,FRC1,73,36,73,36,49.04,42.78,41.29,32.77,79.85,37.04,58.8,146.7,60.77,188.32,NaN,NaN,NaN
8/7/19 0:15,FRC1,73,36,115,23,49.9,42.33,40.46,32.56,96.19,39.04,60.93,137.89,54.27,187.85,NaN,NaN,NaN
8/7/19 0:30,FRC1,73,36,73,36,50.69,44.49,39.36,33.12,53.42,40.62,48.76,129.47,71.76,188.5,NaN,NaN,NaN
8/7/19 0:45,FRC1,73,36,73,36,50.88,54.72,51.62,33,35.35,43.45,39.17,117.45,82.39,188.99,NaN,NaN,NaN
8/7/19 1:00,FRC1,73,36,73,36,54.24,68.88,56.32,36.86,36.87,44.98,34.07,110.56,80.85,192.16,NaN,NaN,NaN
8/7/19 1:15,FRC1,73,36,73,36,60.52,82.69,42.46,109.2,38.06,46.21,32.47,108.16,78.69,197.64,NaN,NaN,NaN
8/7/19 1:30,FRC1,75,35,75,35,66.52,91.26,41.79,48.37,39.65,46.88,31.89,106.76,77.58,201.56,NaN,NaN,NaN
8/7/19 1:45,FRC1,75,35,75,35,71.52,92.69,41.56,47.52,41.54,47.13,31.8,107.12,73.23,213.29,NaN,NaN,NaN
8/7/19 2:00,FRC1,75,35,75,35,75.92,90.05,41.3,47.15,44.87,46.72,32.02,107.81,63.4,224.51,NaN,NaN,NaN
8/7/19 2:15,FRC1,75,35,98,27,78.86,86.46,41.16,47.84,46.75,48.04,31.45,109.05,51.24,232.34,NaN,NaN,NaN
8/7/19 2:30,FRC1,73,36,91,29,80.99,85.21,41.01,49.06,48.58,51.23,31.73,111.59,49.18,238.37,NaN,NaN,NaN
8/7/19 2:45,FRC1,75,35,98,27,82.81,85.93,42.36,51.09,49.45,55.06,31.85,116,43.15,221.79,NaN,NaN,NaN
8/7/19 3:00,FRC1,75,35,75,35,84.22,84.4,46.2,53.51,49.37,59.74,31.7,120.61,47.81,235.44,NaN,NaN,NaN
8/7/19 3:15,FRC1,75,35,75,35,84.79,84.18,51.94,53.42,49.51,68.34,31.62,123.36,43.07,226.71,NaN,NaN,NaN
8/7/19 3:30,FRC1,75,35,75,35,85.44,84.19,56.6,50.98,50.78,74.6,32.08,122.69,43.26,216.17,NaN,NaN,NaN
8/7/19 3:45,FRC1,75,35,75,35,85.8,83.75,59.85,50.17,51.46,76.93,32.43,121.45,45.85,203.83,NaN,NaN,NaN
8/7/19 4:00,FRC1,75,35,75,35,86.26,82.74,61.24,48.59,53.21,77.64,32.62,118.09,45.24,120.38,NaN,NaN,NaN
8/7/19 4:15,FRC1,75,35,75,35,86.44,81.1,60.93,47.84,57.61,77.72,32.95,114.44,45.39,43.48,NaN,NaN,NaN
8/7/19 4:30,FRC1,75,35,75,35,86.6,79.99,58.97,47.26,57.13,77.18,37,112.85,47.76,37.77,NaN,NaN,NaN
8/7/19 4:45,FRC1,75,35,75,35,86.6,75.47,56.49,49.14,50.6,77.13,37.68,108.35,49.87,35.39,NaN,NaN,NaN
8/7/19 5:00,FRC1,75,35,75,35,83.84,66.13,52.64,49.39,49.59,77.46,41.92,105.76,53.2,33.29,NaN,NaN,NaN
8/7/19 5:15,FRC1,75,35,75,35,65.16,56.97,48.18,54.56,43.44,79.14,45.24,106.16,59.37,32.01,NaN,NaN,NaN
8/7/19 5:30,0.0,0.0,0.0,0.0,0.0,51.46,50.89,43.45,53.54,70.67,78.63,47.16,106.3,64.11,31.61,NaN,NaN,NaN
8/7/19 5:45,0.0,0.0,0.0,0.0,0.0,44.92,46.98,40.66,48.18,83.69,79.05,52.84,106.31,72.7,39.49,NaN,NaN,NaN
8/7/19 6:00,0.0,0.0,0.0,0.0,0.0,41.26,44.37,42.88,53.27,83.67,82.99,57.81,106.72,84.44,48.99,NaN,NaN,NaN
8/7/19 6:15,0.0,0.0,0.0,0.0,0.0,39.15,42.33,43.18,92.38,84.75,92.45,61.1,106.87,90.46,43.59,NaN,NaN,NaN
8/7/19 6:30,0.0,0.0,0.0,0.0,0.0,37.78,41.26,42.75,40.97,85.81,83.84,62.21,109.34,94.18,33.01,NaN,NaN,NaN
8/7/19 6:45,0.0,0.0,0.0,0.0,0.0,37.32,40.7,42.62,41.07,86.79,74.23,63.28,114.65,94.39,89.37,NaN,NaN,NaN
8/7/19 7:00,0.0,0.0,0.0,0.0,0.0,38.3,40.44,44.45,54.75,84.72,71.37,64.44,120.2,94.47,84.75,NaN,NaN,NaN
8/7/19 7:15,0.0,0.0,0.0,0.0,0.0,38.89,40.46,47.83,44.08,88.11,75.39,66.56,125.62,96.53,80.06,NaN,NaN,NaN
8/7/19 7:30,0.0,0.0,0.0,0.0,0.0,40.03,40.17,51.98,43.06,88.37,65.14,68.39,129.24,98.38,76.51,NaN,NaN,NaN
8/7/19 7:45,0.0,0.0,0.0,0.0,0.0,41.33,39.94,54.54,41.28,88.46,62.6,64.65,120.71,99.15,69.96,NaN,NaN,NaN
8/7/19 8:00,0.0,0.0,0.0,0.0,0.0,43.47,39.72,51.65,39.99,89.5,65.51,63.23,106.05,99.05,63.24,NaN,NaN,NaN
8/7/19 8:15,0.0,0.0,0.0,0.0,0.0,45.05,39.68,47.27,38.75,89.17,66.69,63.07,90.98,96.77,58.03,NaN,NaN,NaN
8/7/19 8:30,0.0,0.0,0.0,0.0,0.0,45.86,39.93,42.78,37.91,90.21,67.97,62.8,73.77,92.71,52.09,NaN,NaN,NaN
8/7/19 8:45,0.0,0.0,0.0,0.0,0.0,44.9,40,39.79,36.56,54.84,67.63,60.53,61.18,86.1,47.41,NaN,NaN,NaN
8/7/19 9:00,0.0,0.0,0.0,0.0,0.0,43.63,44.35,40.5,36.28,42.64,69.44,41.33,51.6,70.73,42.75,NaN,NaN,NaN
8/7/19 9:15,0.0,0.0,0.0,0.0,0.0,43.2,56.19,50.32,37.46,38.94,69.11,36.18,40.67,53.41,38.93,NaN,NaN,NaN
8/7/19 9:30,0.0,0.0,0.0,0.0,0.0,48.45,69.01,43.37,40.81,41.37,69.49,31.32,34.85,48.29,37.33,NaN,NaN,NaN
8/7/19 9:45,0.0,0.0,0.0,0.0,0.0,55.71,80.52,40.68,35.21,41.44,68.19,29.55,33.49,40.62,41.65,NaN,NaN,NaN
8/7/19 10:00,0.0,0.0,0.0,0.0,0.0,61.69,89.47,33.92,37.44,42.7,71.89,28.3,30.52,37.38,32.43,NaN,NaN,NaN
8/7/19 10:15,0.0,0.0,0.0,0.0,0.0,66.13,96.71,36.25,39.81,45.6,72.35,27.36,29.1,64.5,35.59,NaN,NaN,NaN
8/7/19 10:30,0.0,0.0,0.0,0.0,0.0,69.28,102.09,37.83,43.4,46.97,71.94,27.53,27.91,62.5,40.55,NaN,NaN,NaN
8/7/19 10:45,0.0,0.0,0.0,0.0,0.0,71.29,106.54,38.25,42.59,47.61,62.45,26.69,26.06,54.66,45.88,NaN,NaN,NaN
8/7/19 11:00,0.0,0.0,0.0,0.0,0.0,72.65,110.13,38.24,42.19,48.73,52.27,26.63,25.73,32.88,48.36,NaN,NaN,NaN
8/7/19 11:15,0.0,0.0,0.0,0.0,0.0,74.01,111.67,39.06,33.13,48.17,40.25,26.47,25.15,33.11,54.74,NaN,NaN,NaN
8/7/19 11:30,0.0,0.0,0.0,0.0,0.0,74.69,108.2,38.45,31.79,48.94,39.04,25.28,25.33,32.64,52.14,NaN,NaN,NaN
8/7/19 11:45,FRC1,73,36,115,23,76.25,100.17,39,31.41,47.47,40.37,24.13,25.48,31.67,60.41,NaN,NaN,NaN
8/7/19 12:00,FRC1,73,36,126,21,78.05,92.66,37.54,31.01,48.35,40.31,24.62,26.6,26.98,55.5,NaN,NaN,NaN
8/7/19 12:15,FRC1,73,36,126,21,78.98,87.86,37.25,30.49,47.66,40.22,25.78,24.49,27.34,52.83,NaN,NaN,NaN
8/7/19 12:30,0.0,0.0,0.0,0.0,0.0,79.9,85.09,36.09,30.42,47.68,40.23,26.06,24.53,27.98,54.27,NaN,NaN,NaN
8/7/19 12:45,0.0,0.0,0.0,0.0,0.0,80.64,83.16,35.52,29.21,47.18,39.63,29.28,24.96,28.68,57.04,NaN,NaN,NaN
8/7/19 13:00,FRC1,73,36,106,25,80.22,81.09,34.72,29.07,38.04,39.72,29.72,31.89,33.12,57.53,NaN,NaN,NaN
8/7/19 13:15,FRC1,73,36,106,25,72.93,71.17,34.48,31.28,35.82,39.08,31.41,26.23,33.23,42.8,NaN,NaN,NaN
8/7/19 13:30,FRC1,75,35,126,21,61.15,57.58,31.66,25.61,32.26,38.24,37.72,29.97,37.1,37.43,NaN,NaN,NaN
8/7/19 13:45,FRC1,73,36,139,19,44.69,48.31,28.96,25.81,30.2,38.3,45.22,30.63,39.23,32.87,NaN,NaN,NaN
8/7/19 14:00,FRC1,73,36,132,20,34.36,42.88,24.79,25.89,29.7,37.9,46.13,32.56,44.16,37.84,NaN,NaN,NaN
8/7/19 14:15,FRC1,75,35,126,21,28.56,39.39,23.29,26.12,28.76,37.59,47.8,34.4,52.42,33.4,NaN,NaN,NaN
8/7/19 14:30,FRC1,75,35,126,21,25.08,37.34,22.88,25.44,27.69,36.71,48.48,34.08,68.98,37.45,NaN,NaN,NaN
8/7/19 14:45,FRC1,73,36,120,22,22.88,35.8,23.35,24.5,27.8,41.6,49.18,34.77,61.49,33.15,NaN,NaN,NaN
8/7/19 15:00,FRC1,75,35,110,24,21.6,34.84,23.44,24.87,27.22,39.18,49.46,36.38,58.76,32.57,NaN,NaN,NaN
8/7/19 15:15,FRC1,75,35,98,27,20.92,34.19,23.28,24.56,26.86,32,48.6,36.49,64.5,31.43,NaN,NaN,NaN
8/7/19 15:30,FRC1,73,36,102,26,19.88,33.16,23.05,25.52,26.69,29.26,49.84,37.74,59.63,34.28,NaN,NaN,NaN
8/7/19 15:45,FRC1,73,36,110,24,19.43,32.99,22.32,25.98,26.8,27.93,51.24,38.16,62.29,34.1,NaN,NaN,NaN
8/7/19 16:00,FRC1,71,37,156,17,19.24,32.78,22.56,26.2,26.56,27.33,50.31,39.1,62.25,33.88,NaN,NaN,NaN
8/7/19 16:15,FRC1,75,35,204,13,18.81,32.28,22.79,26.33,26.54,26.83,49.62,38.74,63.44,33.68,NaN,NaN,NaN
8/7/19 16:30,FRC1,75,35,139,19,18.63,32.06,23.2,26.98,26.53,26.39,50.66,40,64.17,34.47,NaN,NaN,NaN
8/7/19 16:45,FRC1,73,36,120,22,18.5,31.82,23.46,26.12,27.04,27.27,49.51,39.9,65.25,34.1,NaN,NaN,NaN
8/7/19 17:00,FRC1,75,35,120,22,18.16,32.07,24.26,25.72,28.58,26.69,52.33,40.32,72.72,35.45,NaN,NaN,NaN
8/7/19 17:15,FRC1,75,35,139,19,18.33,33.89,24.76,25.86,31.98,26.7,42.9,40.38,85.25,36.24,NaN,NaN,NaN
8/7/19 17:30,FRC1,75,35,126,21,18.91,44.19,25.04,31.4,34.48,27,35.23,35.31,85.48,36.17,NaN,NaN,NaN
8/7/19 17:45,FRC1,73,36,132,20,24.01,57.54,22.22,29.02,37.26,27.53,32.13,31.78,58.18,37.01,NaN,NaN,NaN
8/7/19 18:00,FRC1,75,35,139,19,34.96,67.5,25.71,32.55,43.47,30.56,32.44,36.05,45.57,38.51,NaN,NaN,NaN
8/7/19 18:15,FRC1,75,35,132,20,46.56,72.64,28.23,34.54,39.72,30.32,33.96,34.18,43.34,48.11,NaN,NaN,NaN
8/7/19 18:30,FRC1,73,36,120,22,50.55,75.96,28.85,36.43,70.58,29.07,34.35,36.46,46.08,51.22,NaN,NaN,NaN
8/7/19 18:45,FRC1,75,35,110,24,51.01,77.74,30.46,37.77,70.77,30.21,35.25,33.79,50.16,55.37,NaN,NaN,NaN
8/7/19 19:00,FRC1,75,35,115,23,50.6,79.16,32.34,38.68,66.61,34.31,36.23,34.88,59.63,57.02,NaN,NaN,NaN
8/7/19 19:15,FRC1,75,35,132,20,49.58,79.29,43.86,39.45,68.99,32.91,38.26,40.35,71.78,63.26,NaN,NaN,NaN
8/7/19 19:30,FRC1,73,36,132,20,49.32,79.36,54.6,39.9,73.07,38.33,41.66,64.04,86.23,70.12,NaN,NaN,NaN
8/7/19 19:45,FRC1,75,35,147,18,48.81,79.86,39.94,40.61,66.98,43.1,52.19,78.87,104.83,85.15,NaN,NaN,NaN
8/7/19 20:00,FRC1,73,36,132,20,48.7,80.8,40.14,42.05,67.33,47.04,59.64,89.55,116.29,119.64,NaN,NaN,NaN
8/7/19 20:15,FRC1,75,35,126,21,48.9,81.45,45.66,43.88,65.65,49.45,59.2,107.26,131.06,130.8,NaN,NaN,NaN
8/7/19 20:30,FRC1,73,36,147,18,49.22,82.73,49.59,45.21,65.4,51.76,60.79,133.2,156.09,144.68,NaN,NaN,NaN
8/7/19 20:45,FRC1,73,36,139,19,49.42,83.66,53.48,45.68,64.83,52.09,61.01,150.64,179.4,174.74,NaN,NaN,NaN
8/7/19 21:00,FRC1,75,35,126,21,49.46,84.51,59.37,46.84,62.33,52.16,63.33,160.86,179.95,197.87,NaN,NaN,NaN
8/7/19 21:15,FRC1,73,36,132,20,49.28,85.08,65.63,49.01,58.64,53.57,66.08,160.8,170.05,211.51,NaN,NaN,NaN
8/7/19 21:30,FRC1,73,36,102,26,49.06,83.76,76.53,50.6,47.61,54.3,114.51,167.04,168.96,190.06,NaN,NaN,NaN
8/7/19 21:45,FRC1,75,35,98,27,48.6,71.33,94.41,57.76,45.29,56.16,202,174.5,186.49,60.41,NaN,NaN,NaN
8/7/19 22:00,FRC1,75,35,110,24,43.16,58.84,107.03,57.23,39.92,59.85,112.21,181.1,204.63,57.61,NaN,NaN,NaN
8/7/19 22:15,FRC1,75,35,102,26,34.9,51.01,110.43,53.23,39.29,64.3,49.6,178.85,215.69,53,NaN,NaN,NaN
8/7/19 22:30,FRC1,73,36,73,36,29.04,46.28,109.9,67.24,40.18,66.15,51.69,177.08,225.58,48.73,NaN,NaN,NaN
8/7/19 22:45,FRC1,73,36,73,36,25.72,43.16,109.38,43.8,40.71,67.3,52.91,177.47,226.07,66.01,NaN,NaN,NaN
8/7/19 23:00,FRC1,73,36,73,36,23.45,40.8,110.13,63.76,40.25,68.29,53.23,174.81,222.07,71.85,NaN,NaN,NaN
8/7/19 23:15,FRC1,73,36,73,36,22.19,38.53,110.8,55.33,38.2,69.82,55.67,167.07,211.13,26.37,NaN,NaN,NaN
8/7/19 23:30,FRC1,73,36,73,36,21.4,37.59,114.2,43.66,36.94,65.66,53.3,159.41,187.73,28.45,NaN,NaN,NaN
8/7/19 23:45,FRC1,73,36,73,36,20.7,36.67,116.8,80.91,36.52,60.63,54.87,150.97,166.79,29.84,NaN,NaN,NaN
9/7/19 0:00,FRC1,73,36,73,36,20.64,35.49,118.87,120.23,37.32,64,56.98,143.37,151.38,29.74,NaN,NaN,NaN
9/7/19 0:15,FRC1,73,36,73,36,20.38,34.93,118.18,121.44,38.3,64.43,56.2,138.85,130.51,30.84,NaN,NaN,NaN
9/7/19 0:30,FRC1,73,36,73,36,20.39,34.53,110.78,121.2,39.05,68.11,52.02,135.05,110.37,30.41,NaN,NaN,NaN
9/7/19 0:45,FRC1,73,36,73,36,20.42,34.65,101.2,122.26,39.86,69.21,51.73,133.61,93.62,29.77,NaN,NaN,NaN
9/7/19 1:00,FRC1,73,36,73,36,20.62,34.2,89.02,123.89,40.72,72.76,52.21,135.48,80.46,29.3,NaN,NaN,NaN
9/7/19 1:15,FRC1,73,36,73,36,20.7,34.02,75.71,125.86,44.35,72.52,52.13,138.94,70.1,29.17,NaN,NaN,NaN
9/7/19 1:30,FRC1,73,36,73,36,21.11,33.96,64.33,124.39,44.29,75.82,49.44,143.12,62.12,31.42,NaN,NaN,NaN
